Datetime,PJME_MW,rolling_z,hour,dayofweek,day,month,quarter,year,dayofyear,weekofyear,is_weekend,hour_sin,hour_cos,month_sin,month_cos,is_holiday,lag_24h,lag_168h,rolling_mean_7d,rolling_std_7d
20091105,31943,0.7514305271713774,8,3,5,11,4,2009,309,45,0,6,7,9,9,0,32654,30671,28478.520833333332,3787.888280667438
20091105,32207,0.8294569470466817,9,3,5,11,4,2009,309,45,0,7,8,9,9,0,32490,31139,28486.092261904763,3793.563982266989
20091105,32154,0.8166080438795756,10,3,5,11,4,2009,309,45,0,1,9,9,9,0,32181,31525,28492.449404761905,3798.927337827389
20091105,32153,0.8192385927420357,11,3,5,11,4,2009,309,45,0,8,10,9,9,0,32028,31658,28496.193452380954,3802.2424867346053
20091105,31996,0.7760136688253094,12,3,5,11,4,2009,309,45,0,9,11,9,9,0,31739,31569,28499.13988095238,3804.8981660063196
20091105,31727,0.6993320657761974,13,3,5,11,4,2009,309,45,0,10,12,9,9,0,31464,31439,28501.681547619046,3807.103086529531
20091105,31605,0.6642127148571967,14,3,5,11,4,2009,309,45,0,11,13,9,9,0,31341,31283,28503.395833333332,3808.4982258232862
20091105,31323,0.5832508821234027,15,3,5,11,4,2009,309,45,0,12,14,9,9,0,31069,31023,28505.3125,3809.986201465905
20091105,31452,0.6200385152472295,16,3,5,11,4,2009,309,45,0,13,15,9,9,0,31170,30823,28507.098214285714,3811.24338680681
20091105,32423,0.8973008593284807,17,3,5,11,4,2009,309,45,0,14,6,9,9,0,32432,30968,28510.842261904763,3813.840150693049
20091105,34860,1.5925108556693388,18,3,5,11,4,2009,309,45,0,15,16,9,9,0,35037,31637,28519.502976190477,3821.098582312209
20091105,35041,1.643703418990723,19,3,5,11,4,2009,309,45,0,16,17,9,9,0,35107,33217,28538.6875,3844.861213044773
20091105,34570,1.5095533412382611,20,3,5,11,4,2009,309,45,0,17,3,9,9,0,34554,33234,28549.54464285714,3860.6936800421754
20091105,33628,1.2412309000523325,21,3,5,11,4,2009,309,45,0,18,18,9,9,0,33419,32390,28557.497023809523,3871.760756785503
20091105,32068,0.797226683701783,22,3,5,11,4,2009,309,45,0,19,19,9,9,0,31623,30852,28564.866071428572,3880.267549913351
20091105,29679,0.11617046743170639,23,3,5,11,4,2009,309,45,0,20,20,9,9,0,29303,28457,28572.104166666668,3885.689774868574
20091106,27411,-0.5308333083017678,0,4,6,11,4,2009,310,45,0,21,21,9,9,0,27008,26066,28579.377976190477,3886.6166653393025
20091106,26021,-0.9275657423629607,1,4,6,11,4,2009,310,45,0,0,0,9,9,0,25215,23878,28587.383928571428,3882.791799544643
20091106,25125,-1.1834579216039223,2,4,6,11,4,2009,310,45,0,1,1,9,9,0,24193,22832,28600.13988095238,3870.7290498085
20091106,24801,-1.275997633241271,3,4,6,11,4,2009,310,45,0,2,2,9,9,0,23786,22373,28613.78869047619,3854.2756464713025
20091106,24944,-1.23497679551614,4,4,6,11,4,2009,310,45,0,3,3,9,9,0,23916,22172,28628.241071428572,3835.2395567959334
20091106,25681,-1.0242791503412938,5,4,6,11,4,2009,310,45,0,4,4,9,9,0,24686,22531,28644.741071428572,3813.196653529855
20091106,27897,-0.3909418019952303,6,4,6,11,4,2009,310,45,0,5,5,9,9,0,27048,24463,28663.491071428572,3790.6322800113066
20091106,31179,0.5465472110733897,7,4,6,11,4,2009,310,45,0,4,6,9,9,0,30532,28134,28683.931547619046,3777.080531059556
20091106,32615,0.9584607141516343,8,4,6,11,4,2009,310,45,0,6,7,9,9,0,31943,30730,28702.056547619046,3781.7289132272626
20091106,33016,1.0753896506457135,9,4,6,11,4,2009,310,45,0,7,8,9,9,0,32207,31254,28713.276785714286,3790.5677993938734
20091106,33089,1.0988302977291322,10,4,6,11,4,2009,310,45,0,1,9,9,9,0,32154,31370,28723.76488095238,3800.06553754091
20091106,33056,1.0911580326377632,11,4,6,11,4,2009,310,45,0,8,10,9,9,0,32153,31518,28733.997023809523,3809.5360250360504
20091106,32634,0.9711760445691312,12,4,6,11,4,2009,310,45,0,9,11,9,9,0,31996,31515,28743.151785714286,3818.1047328201594
20091106,32205,0.8485054128612532,13,4,6,11,4,2009,310,45,0,10,12,9,9,0,31727,31162,28749.8125,3823.9407913459554
20091106,31666,0.694251120506386,14,4,6,11,4,2009,310,45,0,11,13,9,9,0,31605,30896,28756.020833333332,3828.724218950929
20091106,31317,0.594627928872076,15,4,6,11,4,2009,310,45,0,12,14,9,9,0,31323,30493,28760.604166666668,3831.760985639477
20091106,31128,0.5409247850252592,16,4,6,11,4,2009,310,45,0,13,15,9,9,0,31452,30288,28765.508928571428,3834.518159221741
20091106,31985,0.7827119345640071,17,4,6,11,4,2009,310,45,0,14,6,9,9,0,32423,30463,28770.508928571428,3837.062104168447
20091106,34743,1.5565785601620334,18,4,6,11,4,2009,310,45,0,15,16,9,9,0,34860,31145,28779.568452380954,3842.8744636662564
20091106,34968,1.6180683465402048,19,4,6,11,4,2009,310,45,0,16,17,9,9,0,35041,32392,28800.98511904762,3866.091997175434
20091106,34365,1.4521009983981024,20,4,6,11,4,2009,310,45,0,17,3,9,9,0,34570,31849,28816.318452380954,3885.4793631574107
20091106,33562,1.23065435880763,21,4,6,11,4,2009,310,45,0,18,18,9,9,0,33628,30975,28831.29464285714,3902.0520163272017
20091106,32313,0.8826545126279621,22,4,6,11,4,2009,310,45,0,19,19,9,9,0,32068,29604,28846.693452380954,3915.6433717533073
20091106,30616,0.4077174657234393,23,4,6,11,4,2009,310,45,0,20,20,9,9,0,29679,27743,28862.818452380954,3924.3489934307086
20091107,28694,-0.13164331658061842,0,5,7,11,4,2009,311,45,1,21,21,9,9,0,27411,25573,28879.91964285714,3925.6995479935963
20091107,27156,-0.5635211905935504,1,5,7,11,4,2009,311,45,1,0,0,9,9,0,26021,23850,28898.497023809523,3917.3324341571943
20091107,26388,-0.7792329019205642,2,5,7,11,4,2009,311,45,1,1,1,9,9,0,25125,22634,28918.175595238095,3900.0854543618943
20091107,25924,-0.9096205516477087,3,5,7,11,4,2009,311,45,1,2,2,9,9,0,24801,21979,28940.520833333332,3874.5355956432877
20091107,25548,-1.0154056795681092,4,5,7,11,4,2009,311,45,1,3,3,9,9,0,24944,21570,28964.002976190477,3843.9254077594173
20091107,25797,-0.9456173491474392,5,5,7,11,4,2009,311,45,1,4,4,9,9,0,25681,21535,28987.681547619046,3810.2100050678937
20091107,27417,-0.4912703242466127,6,5,7,11,4,2009,311,45,1,5,5,9,9,0,27897,22041,29013.050595238095,3774.3110652003706
20091107,28469,-0.19619645038113978,7,5,7,11,4,2009,311,45,1,4,6,9,9,0,31179,23202,29045.050595238095,3737.4553984251456
20091107,29546,0.10678094482612753,8,5,7,11,4,2009,311,45,1,6,7,9,9,0,32615,24698,29076.401785714286,3710.1391536848573
20091107,30554,0.39143158733122346,9,5,7,11,4,2009,311,45,1,7,8,9,9,0,33016,26320,29105.258928571428,3694.7019480544973
20091107,30645,0.4187263519224781,10,5,7,11,4,2009,311,45,1,1,9,9,9,0,33089,27856,29130.46130952381,3690.026882315978
20091107,30402,0.3520106371722832,11,5,7,11,4,2009,311,45,1,8,10,9,9,0,33056,28710,29147.0625,3690.5325602700736
20091107,29841,0.19546265417410266,12,5,7,11,4,2009,311,45,1,9,11,9,9,0,32634,29025,29157.133928571428,3691.641238171013
20091107,29025,-0.03237335199628112,13,5,7,11,4,2009,311,45,1,10,12,9,9,0,32205,28931,29161.991071428572,3692.0031401738306
20091107,28087,-0.29276760063642127,14,5,7,11,4,2009,311,45,1,11,13,9,9,0,31666,28742,29162.550595238095,3691.975046562294
20091107,27594,-0.42667916818953056,15,5,7,11,4,2009,311,45,1,12,14,9,9,0,31317,28452,29158.651785714286,3692.767579268385
20091107,27477,-0.45438309393851817,16,5,7,11,4,2009,311,45,1,13,15,9,9,0,31128,28437,29153.54464285714,3694.3437154011435
20091107,28364,-0.20383786582403596,17,5,7,11,4,2009,311,45,1,14,6,9,9,0,31985,28775,29147.83035714286,3696.2006601183416
20091107,31068,0.5440131988930728,18,5,7,11,4,2009,311,45,1,15,16,9,9,0,34743,29304,29145.383928571428,3696.584901103372
20091107,31480,0.6592605990006193,19,5,7,11,4,2009,311,45,1,16,17,9,9,0,34968,30244,29155.883928571428,3699.5422438862547
20091107,30910,0.5088570629109767,20,5,7,11,4,2009,311,45,1,17,3,9,9,0,34365,29884,29163.241071428572,3702.9465249978357
20091107,30222,0.3254851354363536,21,5,7,11,4,2009,311,45,1,18,18,9,9,0,33562,29295,29169.348214285714,3704.9878767616456
20091107,29266,0.0653676573503926,22,5,7,11,4,2009,311,45,1,19,19,9,9,0,32313,27924,29174.866071428572,3705.8663199129815
20091107,27591,-0.39490845695662846,23,5,7,11,4,2009,311,45,1,20,20,9,9,0,30616,26201,29182.854166666668,3704.600041183944
20091108,25881,-0.8658748165407484,0,6,8,11,4,2009,312,45,1,21,21,9,9,0,28694,24438,29191.127976190477,3699.4491493979153
20091108,24471,-1.2542651346172866,1,6,8,11,4,2009,312,45,1,0,0,9,9,0,27156,22873,29199.717261904763,3690.0104967324264
20091108,23483,-1.5262360952817322,2,6,8,11,4,2009,312,45,1,1,1,9,9,0,26388,22088.5,29209.229166666668,3675.635797727415
20091108,22993,-1.6609526629483768,3,6,8,11,4,2009,312,45,1,2,2,9,9,0,25924,21304,29217.529761904763,3661.004405433262
20091108,22837,-1.7037581435844478,4,6,8,11,4,2009,312,45,1,3,3,9,9,0,25548,20674,29227.583333333332,3641.409405722957
20091108,23017,-1.6541615324430972,5,6,8,11,4,2009,312,45,1,4,4,9,9,0,25797,20451,29240.458333333332,3614.7112503505664
20091108,23577,-1.4995474685937884,6,6,8,11,4,2009,312,45,1,5,5,9,9,0,27417,20695,29255.73214285714,3582.6282569130535
20091108,24404,-1.2717976651289498,7,6,8,11,4,2009,312,45,1,4,6,9,9,0,28469,21310,29272.886904761905,3548.1251158097557
20091108,25226,-1.046493297101706,8,6,8,11,4,2009,312,45,1,6,7,9,9,0,29546,22136,29291.303571428572,3514.415605902754
20091108,26275,-0.7592158830780849,9,6,8,11,4,2009,312,45,1,7,8,9,9,0,30554,23563,29309.696428571428,3484.703990486451
20091108,26852,-0.6012008235181039,10,6,8,11,4,2009,312,45,1,1,9,9,9,0,30645,25412,29325.839285714286,3464.1440697090734
20091108,27026,-0.5536231857374464,11,6,8,11,4,2009,312,45,1,8,10,9,9,0,30402,26697,29334.410714285714,3456.174307277825
20091108,27015,-0.556455358717287,12,6,8,11,4,2009,312,45,1,9,11,9,9,0,29841,27224,29336.369047619046,3454.7638732454875
20091108,26884,-0.5920893999963659,13,6,8,11,4,2009,312,45,1,10,12,9,9,0,29025,27450,29335.125,3455.56662110743
20091108,26647,-0.6569358288805514,14,6,8,11,4,2009,312,45,1,11,13,9,9,0,28087,27473,29331.755952380954,3457.690814176284
20091108,26428,-0.7172252955413091,15,6,8,11,4,2009,312,45,1,12,14,9,9,0,27594,27224,29326.839285714286,3460.935444020386
20091108,26392,-0.7275604773986931,16,6,8,11,4,2009,312,45,1,13,15,9,9,0,27477,26996,29322.10119047619,3464.374676602757
20091108,27404,-0.45043693908187293,17,6,8,11,4,2009,312,45,1,14,6,9,9,0,28364,26898,29318.505952380954,3467.1154225473115
20091108,30523,0.4041816498643393,18,6,8,11,4,2009,312,45,1,15,16,9,9,0,31068,27778,29321.51785714286,3465.219387121754
20091108,30929,0.5156490874292466,19,6,8,11,4,2009,312,45,1,16,17,9,9,0,31480,30686,29337.85714285714,3464.3693143116716
20091108,30421,0.37606984211971595,20,6,8,11,4,2009,312,45,1,17,3,9,9,0,30910,31209,29339.303571428572,3464.9862288301833
20091108,29558,0.13823838817747489,21,6,8,11,4,2009,312,45,1,18,18,9,9,0,30222,30753,29334.613095238095,3462.9728703691803
20091108,28098,-0.2624299290410542,22,6,8,11,4,2009,312,45,1,19,19,9,9,0,29266,29930,29327.5,3461.2688684423747
20091108,26315,-0.7498496408194164,23,6,8,11,4,2009,312,45,1,20,20,9,9,0,27591,28482,29316.595238095237,3462.245049285537
20091109,24424,-1.2641097215256505,0,0,9,11,4,2009,313,46,0,21,21,9,9,0,25881,26574,29303.696428571428,3469.4022535763406
20091109,23035,-1.639466175044978,1,0,9,11,4,2009,313,46,0,0,0,9,9,0,24471,23375,29290.89880952381,3483.46845467801
20091109,22362,-1.8195644576618888,2,0,9,11,4,2009,313,46,0,1,1,9,9,0,23483,22769,29288.875,3487.022979525405
20091109,22054,-1.9006125397831388,3,0,9,11,4,2009,313,46,0,2,2,9,9,0,22993,22409,29286.45238095238,3491.718026440517
20091109,22175,-1.866379827289979,4,0,9,11,4,2009,313,46,0,3,3,9,9,0,22837,22535,29284.339285714286,3496.009781620416
20091109,23079,-1.6222940427731976,5,0,9,11,4,2009,313,46,0,4,4,9,9,0,23017,23420,29282.196428571428,3500.2792416571156
20091109,25385,-1.0035096218595145,6,0,9,11,4,2009,313,46,0,5,5,9,9,0,23577,25750,29280.166666666668,3503.796105043256
20091109,29101,-0.013767867664732059,7,0,9,11,4,2009,313,46,0,4,6,9,9,0,24404,29217,29277.994047619046,3506.110582844435
20091109,30886,0.4570995872565051,8,0,9,11,4,2009,313,46,0,6,7,9,9,0,25226,31015,29277.303571428572,3506.1340887960396
20091109,31193,0.5357969773051081,9,0,9,11,4,2009,313,46,0,7,8,9,9,0,26275,31581,29276.535714285714,3505.7653539972466
20091109,31351,0.5754132817518799,10,0,9,11,4,2009,313,46,0,1,9,9,9,0,26852,31715,29274.22619047619,3504.3656548867734
20091109,31439,0.59750897196863,11,0,9,11,4,2009,313,46,0,8,10,9,9,0,27026,31853,29272.059523809523,3502.9597899285964
20091109,31401,0.587066423505007,12,0,9,11,4,2009,313,46,0,9,11,9,9,0,27015,31816,29269.595238095237,3501.278478626785
20091109,31260,0.5498021189791358,13,0,9,11,4,2009,313,46,0,10,12,9,9,0,26884,31554,29267.125,3499.6171718573196
20091109,31202,0.5347917252508448,14,0,9,11,4,2009,313,46,0,11,13,9,9,0,26647,31361,29265.375,3498.5401038920027
20091109,30769,0.42103820156205557,15,0,9,11,4,2009,313,46,0,12,14,9,9,0,26428,30960,29264.428571428572,3497.9912620140485
20091109,30803,0.43050956047746786,16,0,9,11,4,2009,313,46,0,13,15,9,9,0,26392,30775,29263.291666666668,3497.4678733631467
20091109,31807,0.694751747370024,17,0,9,11,4,2009,313,46,0,14,6,9,9,0,27404,31604,29263.458333333332,3497.5410093426613
20091109,34386,1.3709776768137103,18,0,9,11,4,2009,313,46,0,15,16,9,9,0,30523,34170,29264.666666666668,3498.389426985232
20091109,34159,1.3121936765968596,19,0,9,11,4,2009,313,46,0,16,17,9,9,0,30929,34564,29265.95238095238,3500.2422119957296
20091109,33389,1.1131539648049813,20,0,9,11,4,2009,313,46,0,17,3,9,9,0,30421,33948,29263.541666666668,3496.7091335609102
20091109,32169,0.7956557791525932,21,0,9,11,4,2009,313,46,0,18,18,9,9,0,29558,32900,29260.214285714286,3492.488245568076
20091109,30172,0.27317455468697766,22,0,9,11,4,2009,313,46,0,19,19,9,9,0,28098,30917,29255.863095238095,3488.379336357537
20091109,27747,-0.3628683621738197,23,0,9,11,4,2009,313,46,0,20,20,9,9,0,26315,28622,29251.428571428572,3486.7281500684776
20091110,25201,-1.0313886587222725,0,1,10,11,4,2009,314,46,0,21,21,9,9,0,24424,26374,29246.220238095237,3488.327148151368
20091110,23561,-1.461975377523999,1,1,10,11,4,2009,314,46,0,0,0,9,9,0,23035,24635,29239.238095238095,3495.27753130181
20091110,22633,-1.7054199840865312,2,1,10,11,4,2009,314,46,0,1,1,9,9,0,22362,23840,29232.845238095237,3504.71852336374
20091110,22241,-1.807965783533995,3,1,10,11,4,2009,314,46,0,2,2,9,9,0,22054,23470,29225.660714285714,3517.055261230762
20091110,22194,-1.8201124248411695,4,1,10,11,4,2009,314,46,0,3,3,9,9,0,22175,23606,29218.345238095237,3530.3517508734403
20091110,22778,-1.6669879031102433,5,1,10,11,4,2009,314,46,0,4,4,9,9,0,23079,24409,29209.940476190477,3545.4416896751554
20091110,24869,-1.1193977042940955,6,1,10,11,4,2009,314,46,0,5,5,9,9,0,25385,26672,29200.23214285714,3560.8661194497495
20091110,28597,-0.1441410862755423,7,1,10,11,4,2009,314,46,0,4,6,9,9,0,29101,30190,29189.5,3571.233571409846
20091110,30407,0.33128637175384085,8,1,10,11,4,2009,314,46,0,6,7,9,9,0,30886,31662,29180.01785714286,3570.675971283677
20091110,30917,0.4681711887340324,9,1,10,11,4,2009,314,46,0,7,8,9,9,0,31193,31764,29172.54761904762,3566.762957883059
20091110,31166,0.5374981798507196,10,1,10,11,4,2009,314,46,0,1,9,9,9,0,31351,31761,29167.505952380954,3563.675257552179
20091110,31464,0.6199864221844402,11,1,10,11,4,2009,314,46,0,8,10,9,9,0,31439,31673,29163.964285714286,3561.377268224881
20091110,31448,0.6195392681707783,12,1,10,11,4,2009,314,46,0,9,11,9,9,0,31401,31524,29162.720238095237,3560.5319758727915
20091110,31318,0.5881328112590395,13,1,10,11,4,2009,314,46,0,10,12,9,9,0,31260,31323,29162.26785714286,3560.2349842952303
20091110,31171,0.551652934152958,14,1,10,11,4,2009,314,46,0,11,13,9,9,0,31202,31100,29162.238095238095,3560.2168342744135
20091110,30943,0.4939991976650609,15,1,10,11,4,2009,314,46,0,12,14,9,9,0,30769,30735,29162.660714285714,3560.4524418661445
20091110,30768,0.4505551619628645,16,1,10,11,4,2009,314,46,0,13,15,9,9,0,30803,30631,29163.89880952381,3561.0385900754354
20091110,31820,0.7236555133011682,17,1,10,11,4,2009,314,46,0,14,6,9,9,0,31807,31342,29164.714285714286,3561.392236247135
20091110,34167,1.3248007823495005,18,1,10,11,4,2009,314,46,0,15,16,9,9,0,34386,34039,29167.559523809523,3563.3325226678253
20091110,33941,1.2653664285775779,19,1,10,11,4,2009,314,46,0,16,17,9,9,0,34159,34369,29168.321428571428,3564.393887926592
20091110,33121,1.0587150385511477,20,1,10,11,4,2009,314,46,0,17,3,9,9,0,33389,33758,29165.77380952381,3560.805639014685
20091110,32005,0.780665616771054,21,1,10,11,4,2009,314,46,0,18,18,9,9,0,32169,32743,29161.98214285714,3556.222599799935
20091110,30140,0.3149467163079229,22,1,10,11,4,2009,314,46,0,19,19,9,9,0,30172,31024,29157.589285714286,3552.226191298056
20091110,27755,-0.2839758836592136,23,1,10,11,4,2009,314,46,0,20,20,9,9,0,27747,28683,29152.32738095238,3550.0990228201426
20091111,25346,-0.8907037235267571,0,2,11,11,4,2009,315,46,0,21,21,9,9,1,25201,26460,29146.803571428572,3551.5553163065733
20091111,23548,-1.3441055682425338,1,2,11,11,4,2009,315,46,0,0,0,9,9,1,23561,24937,29140.17261904762,3557.6365110677684
20091111,22672,-1.5650390426746428,2,2,11,11,4,2009,315,46,0,1,1,9,9,1,22633,24174,29131.904761904763,3569.0587333890035
20091111,22215,-1.680792208438605,3,2,11,11,4,2009,315,46,0,2,2,9,9,1,22241,23896,29122.964285714286,3583.405049283122
20091111,22150,-1.6978923517425308,4,2,11,11,4,2009,315,46,0,3,3,9,9,1,22194,24036,29112.958333333332,3600.3943702066763
20091111,22673,-1.5663277556671138,5,2,11,11,4,2009,315,46,0,4,4,9,9,1,22778,24894,29101.73214285714,3619.210492980692
20091111,24608,-1.0778069845945881,6,2,11,11,4,2009,315,46,0,5,5,9,9,1,24869,27407,29088.511904761905,3638.676596938908
20091111,27982,-0.22430957864255552,7,2,11,11,4,2009,315,46,0,4,6,9,9,1,28597,31204,29071.85119047619,3652.80256877834
20091111,30053,0.3008425665815071,8,2,11,11,4,2009,315,46,0,6,7,9,9,1,30407,32654,29052.67261904762,3649.9982339388625
20091111,31027,0.5488892306397612,9,2,11,11,4,2009,315,46,0,7,8,9,9,1,30917,32490,29037.190476190477,3640.134048583009
20091111,31558,0.6851016228256483,10,2,11,11,4,2009,315,46,0,1,9,9,9,1,31166,32181,29028.48214285714,3633.568446084632
20091111,31977,0.7928666459808504,11,2,11,11,4,2009,315,46,0,8,10,9,9,1,31464,32028,29024.77380952381,3630.6485319995973
20091111,32029,0.8071256920917208,12,2,11,11,4,2009,315,46,0,9,11,9,9,1,31448,31739,29024.470238095237,3630.398041432475
20091111,31858,0.7644043992649179,13,2,11,11,4,2009,315,46,0,10,12,9,9,1,31318,31464,29026.196428571428,3631.7651689818777
20091111,31831,0.7576436681865688,14,2,11,11,4,2009,315,46,0,11,13,9,9,1,31171,31341,29028.541666666668,3633.4756357881843
20091111,31682,0.7198825579553527,15,2,11,11,4,2009,315,46,0,12,14,9,9,1,30943,31069,29031.458333333332,3635.5390903280727
20091111,31787,0.7457166741319327,16,2,11,11,4,2009,315,46,0,13,15,9,9,1,30768,31170,29035.10714285714,3637.90316495114
20091111,33264,1.1130801735232763,17,2,11,11,4,2009,315,46,0,14,6,9,9,1,31820,32432,29038.779761904763,3640.3819359835775
20091111,35503,1.6660215551753257,18,2,11,11,4,2009,315,46,0,15,16,9,9,1,34167,35037,29043.73214285714,3645.5879239245487
20091111,35204,1.5876119869753627,19,2,11,11,4,2009,315,46,0,16,17,9,9,1,33941,35107,29046.505952380954,3650.3494853564166
20091111,34487,1.407802501877768,20,2,11,11,4,2009,315,46,0,17,3,9,9,1,33121,34554,29047.083333333332,3651.321364327832
20091111,33501,1.1643276869815347,21,2,11,11,4,2009,315,46,0,18,18,9,9,1,32005,33419,29046.684523809523,3650.719888225069
20091111,31701,0.7243324504467835,22,2,11,11,4,2009,315,46,0,19,19,9,9,1,30140,31623,29047.17261904762,3651.313393421384
20091111,29189,0.11166986940852772,23,2,11,11,4,2009,315,46,0,20,20,9,9,1,27755,29303,29047.636904761905,3651.6478298664642
20091112,26898,-0.446639212056546,0,3,12,11,4,2009,316,46,0,21,21,9,9,0,25346,27008,29046.958333333332,3651.6106844892297
20091112,25197,-0.8609864571519579,1,3,12,11,4,2009,316,46,0,0,0,9,9,0,23548,25215,29046.303571428572,3651.9883170376706
20091112,24295,-1.0807062302358927,2,3,12,11,4,2009,316,46,0,1,1,9,9,0,22672,24193,29046.196428571428,3652.1016560472394
20091112,23929,-1.1698420267259992,3,3,12,11,4,2009,316,46,0,2,2,9,9,0,22215,23786,29046.803571428572,3651.2983963457277
20091112,23965,-1.1610239473215733,4,3,12,11,4,2009,316,46,0,3,3,9,9,0,22150,23916,29047.654761904763,3650.081119578876
20091112,24661,-0.990946243001606,5,3,12,11,4,2009,316,46,0,4,4,9,9,0,22673,24686,29047.946428571428,3649.6705441660465
20091112,26847,-0.45769922480265846,6,3,12,11,4,2009,316,46,0,5,5,9,9,0,24608,27048,29047.79761904762,3649.8499658446217
20091112,30754,0.4956068363628014,7,3,12,11,4,2009,316,46,0,4,6,9,9,0,27982,30532,29046.60119047619,3650.5423075767535
20091112,32742,0.981148323562196,8,3,12,11,4,2009,316,46,0,6,7,9,9,0,30053,31943,29047.92261904762,3651.1233477617807
20091112,33263,1.108664716805761,9,3,12,11,4,2009,316,46,0,7,8,9,9,0,31027,32207,29052.678571428572,3655.434899332591
20091112,33548,1.1785192460555587,10,3,12,11,4,2009,316,46,0,1,9,9,9,0,31558,32154,29058.964285714286,3661.7937947312184
20091112,33803,1.2409302832347973,11,3,12,11,4,2009,316,46,0,8,10,9,9,0,31977,32153,29067.261904761905,3670.4183811494577
20091112,33762,1.231012052473835,12,3,12,11,4,2009,316,46,0,9,11,9,9,0,32029,31996,29077.083333333332,3680.9172923039773
20091112,33538,1.1762117329052086,13,3,12,11,4,2009,316,46,0,10,12,9,9,0,31858,31727,29087.595238095237,3691.8085473335163
20091112,33386,1.138761394832077,14,3,12,11,4,2009,316,46,0,11,13,9,9,0,31831,31605,29098.375,3702.1909125748334
20091112,33116,1.0723865068125658,15,3,12,11,4,2009,316,46,0,12,14,9,9,0,31682,31323,29108.97619047619,3711.948670653919
20091112,33208,1.0940156752922452,16,3,12,11,4,2009,316,46,0,13,15,9,9,0,31787,31452,29119.64880952381,3720.9193477018975
20091112,34486,1.4032425063583158,17,3,12,11,4,2009,316,46,0,14,6,9,9,0,33264,32423,29130.10119047619,3729.9657342834466
20091112,36611,1.9164044389329473,18,3,12,11,4,2009,316,46,0,15,16,9,9,0,35503,34860,29142.380952380954,3744.2400855295095
20091112,36286,1.8366899817553863,19,3,12,11,4,2009,316,46,0,16,17,9,9,0,35204,35041,29152.803571428572,3762.643038854386
20091112,35474,1.6416905347278723,20,3,12,11,4,2009,316,46,0,17,3,9,9,0,34487,34570,29160.214285714286,3775.5136132233592
20091112,34409,1.3865653644304983,21,3,12,11,4,2009,316,46,0,18,18,9,9,0,33501,33628,29165.595238095237,3783.9048142861457
20091112,32546,0.9376451364528079,22,3,12,11,4,2009,316,46,0,19,19,9,9,0,31701,32068,29170.244047619046,3789.895057238709
20091112,29924,0.30382944197959677,23,3,12,11,4,2009,316,46,0,20,20,9,9,0,29189,29679,29173.089285714286,3792.262243059134
20091113,27484,-0.2867700689816096,0,4,13,11,4,2009,317,46,0,21,21,9,9,0,26898,27411,29174.54761904762,3792.505058728491
20091113,25679,-0.7238728339559277,1,4,13,11,4,2009,317,46,0,0,0,9,9,0,25197,26021,29174.98214285714,3792.3059682168705
20091113,24673,-0.9675113021869579,2,4,13,11,4,2009,317,46,0,1,1,9,9,0,24295,25125,29172.946428571428,3794.1005360111767
20091113,24086,-1.10961985755677,3,4,13,11,4,2009,317,46,0,2,2,9,9,0,23929,24801,29170.255952380954,3797.1472462301303
20091113,24016,-1.126425283907849,4,4,13,11,4,2009,317,46,0,3,3,9,9,0,23965,24944,29166,3802.470723726652
20091113,24566,-0.9927447173627174,5,4,13,11,4,2009,317,46,0,4,4,9,9,0,24661,25681,29160.47619047619,3809.3086048969285
20091113,26581,-0.5033496597801538,6,4,13,11,4,2009,317,46,0,5,5,9,9,0,26847,27897,29153.839285714286,3816.3719240460427
20091113,30052,0.33997359965236273,7,4,13,11,4,2009,317,46,0,4,6,9,9,0,30754,31179,29146.005952380954,3820.3156569235393
20091113,31810,0.7672329110220563,8,4,13,11,4,2009,317,46,0,6,7,9,9,0,32742,32615,29139.29761904762,3817.713016632795
20091113,32436,0.9193806300974714,9,4,13,11,4,2009,317,46,0,7,8,9,9,0,33263,33016,29134.505952380954,3813.827696759658
20091113,32740,0.9925403159920941,10,4,13,11,4,2009,317,46,0,1,9,9,9,0,33548,33089,29131.053571428572,3810.5541336535393
20091113,32903,1.0311914738402364,11,4,13,11,4,2009,317,46,0,8,10,9,9,0,33803,33056,29128.97619047619,3808.4780447577364
20091113,32854,1.0187118064082386,12,4,13,11,4,2009,317,46,0,9,11,9,9,0,33762,32634,29128.065476190477,3807.5515403237905
20091113,32492,0.930560063520166,13,4,13,11,4,2009,317,46,0,10,12,9,9,0,33538,32205,29129.375,3808.802176566474
20091113,32272,0.8771258102112947,14,4,13,11,4,2009,317,46,0,11,13,9,9,0,33386,31666,29131.083333333332,3810.254010136911
20091113,31919,0.7913615946066497,15,4,13,11,4,2009,317,46,0,12,14,9,9,0,33116,31317,29134.690476190477,3812.954060842632
20091113,31915,0.7905732790647578,16,4,13,11,4,2009,317,46,0,13,15,9,9,0,33208,31128,29138.27380952381,3815.299381921309
20091113,32874,1.0251252128458168,17,4,13,11,4,2009,317,46,0,14,6,9,9,0,34486,31985,29142.958333333332,3818.239065477128
20091113,34695,1.4713510822057894,18,4,13,11,4,2009,317,46,0,15,16,9,9,0,36611,34743,29148.25,3822.8147007845996
20091113,34138,1.3351485984855458,19,4,13,11,4,2009,317,46,0,16,17,9,9,0,36286,34968,29147.964285714286,3822.3958203079897
20091113,33048,1.0662013116458273,20,4,13,11,4,2009,317,46,0,17,3,9,9,0,35474,34365,29143.02380952381,3815.3582466572943
